1.458135263894544096e+03
1.370762182338937919e+03
1.155136895917304855e+03
1.006060725334073140e+03
8.535703388404059524e+02
7.401974734362989921e+02
6.451105377207053380e+02
5.780033757339767817e+02
5.269681639767826482e+02
4.841005953108283393e+02
4.508629133697002089e+02
4.159031545931703704e+02
3.896132240815128398e+02
3.632214617802923158e+02
3.404845627500577052e+02
3.181497753131119453e+02
2.996864959935543311e+02
2.817152143222843961e+02
2.685384825451686197e+02
2.560643429108466194e+02
2.427195294356281750e+02
2.313046819730378161e+02
2.187379931869838572e+02
2.085068949865263335e+02
1.981347963362184714e+02
1.889756536030761254e+02
1.798864527028405007e+02
1.717724591395758296e+02
1.634340926527278839e+02
1.561609541811394877e+02
1.495485990542439936e+02
1.427376885443111405e+02
1.371144874357462982e+02
1.306978845910579707e+02
1.251843882611963465e+02
1.198889609992112781e+02
1.149892245721170951e+02
1.103750580033114517e+02
1.062339300945547222e+02
1.018517196148651891e+02
9.783518394448792321e+01
9.415945352248715494e+01
9.057676821674948542e+01
8.740250800197540570e+01
8.431081862154032081e+01
8.128158662092435804e+01
7.844689444604793493e+01
7.594506910098114361e+01
7.358067131757202617e+01
7.132408733369224763e+01
