1.268419471964273536e-02
6.913971821972424679e-03
4.160797543198412399e-03
2.683290105913662456e-03
1.934309535749958878e-03
1.484236447587061920e-03
1.204214146278966262e-03
1.169228523660764078e-03
9.950294807359427295e-04
8.313727407821013861e-04
7.036328154145204527e-04
6.038607001205275335e-04
5.251076190039597694e-04
4.612939186343490263e-04
4.091288856946176671e-04
3.662258146179063045e-04
3.331149550129090548e-04
3.010936617847368183e-04
2.752573303155638525e-04
2.544797225859598720e-04
2.354569206473536714e-04
2.189759151419828876e-04
2.085304779910260027e-04
2.237931539312047139e-04
2.204842800720150980e-04
2.066545606747108592e-04
1.968220601784781746e-04
1.845449403812696534e-04
1.732593255381980582e-04
1.632144642534167018e-04
1.538522933673492157e-04
1.454977595201423560e-04
1.384647016178516073e-04
1.317502779919394222e-04
1.255795673572490299e-04
1.208019435991105342e-04
1.163867524810382207e-04
1.153406195420359089e-04
1.120180385897011067e-04
1.076099761373171688e-04
1.034185469937331907e-04
9.971050759189231140e-05
9.631801204716965333e-05
9.280148690509174741e-05
8.945143683022689261e-05
8.648375211421538184e-05
8.375367157701774751e-05
8.119437351481530478e-05
7.886834184662384786e-05
7.765044557620335186e-05
